grid_y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
41,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000
42,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000
43,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000
44,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000
45,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000
46,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000
47,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000
48,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000
49,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000
50,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000
51,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000
52,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000
53,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000
54,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000
55,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000
56,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000
57,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000
58,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000
59,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000
60,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000
61,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000
62,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000
63,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.160000,318.160000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000,318.150000
