grid_y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
44,326.212826,326.221015,326.236147,326.253455,326.271965,326.291265,326.312246,326.336793,326.363817,326.392226,326.421295,326.450798,326.480200,326.510146,326.541138,326.572450,326.602865,326.631934,326.659394,326.684614,326.706859,326.725795,326.740164,326.750121,326.756308,326.758107,326.754529,326.745426,326.730428,326.709718,326.684169,326.654771,326.623760,326.591105,326.556476,326.520379,326.482701,326.443646,326.403735,326.363781,326.321112,326.275337,326.229223,326.183727,326.138857,326.095343,326.051805,326.009172,325.968109,325.928512,325.890410,325.853942,325.820520,325.790993,325.763472,325.736712,325.712389,325.691929,325.672859,325.656864,325.645260,325.638316,325.634742,325.632408
45,326.123393,326.131637,326.146700,326.163829,326.181672,326.200090,326.220173,326.243370,326.269079,326.296785,326.325747,326.355875,326.386037,326.417051,326.449360,326.482110,326.514056,326.544597,326.573455,326.600132,326.624065,326.644836,326.661007,326.673355,326.683351,326.689040,326.688543,326.681378,326.667186,326.646578,326.620961,326.592735,326.563088,326.531065,326.496818,326.460799,326.422970,326.384727,326.346888,326.308599,326.267725,326.223849,326.179286,326.134714,326.090043,326.045950,326.002329,325.960722,325.919416,325.879258,325.841856,325.807812,325.775993,325.746122,325.717356,325.690104,325.665975,325.644523,325.624516,325.608596,325.597770,325.592246,325.588265,325.585409
46,326.032385,326.040505,326.055274,326.072032,326.089359,326.106961,326.126027,326.147612,326.172032,326.199154,326.228284,326.259322,326.291405,326.324155,326.357304,326.391453,326.425307,326.457635,326.488264,326.516764,326.542471,326.564561,326.581757,326.595818,326.609946,326.620032,326.623000,326.618225,326.605091,326.584653,326.558404,326.531142,326.504281,326.474147,326.440562,326.404662,326.367069,326.329788,326.293695,326.256291,326.216143,326.173181,326.129335,326.085376,326.041532,325.998198,325.955187,325.913342,325.870940,325.831008,325.795311,325.762748,325.730613,325.699633,325.670536,325.643717,325.619126,325.596500,325.576999,325.562208,325.551665,325.545853,325.541107,325.537733
47,325.939985,325.947822,325.961858,325.977834,325.994522,326.011197,326.028984,326.049104,326.072629,326.099559,326.129000,326.160985,326.195134,326.230185,326.264855,326.300443,326.336404,326.371208,326.404174,326.434887,326.462351,326.485516,326.503470,326.518753,326.536122,326.549685,326.555555,326.552951,326.541508,326.522139,326.496352,326.470622,326.446907,326.419323,326.387108,326.351867,326.314932,326.278336,326.242714,326.205438,326.165509,326.122951,326.079628,326.036936,325.994928,325.952705,325.910227,325.867652,325.825021,325.786146,325.751198,325.717816,325.684377,325.652942,325.624106,325.596921,325.571171,325.548282,325.530755,325.517682,325.506610,325.499007,325.493560,325.489935
48,325.845761,325.853176,325.866418,325.881545,325.897421,325.913272,325.929730,325.948434,325.971195,325.997959,326.027520,326.060447,326.096896,326.134507,326.171365,326.208836,326.247666,326.285938,326.322075,326.355614,326.384598,326.408587,326.427583,326.444341,326.463924,326.479871,326.487717,326.486611,326.477118,326.459648,326.435627,326.412149,326.391175,326.366009,326.335721,326.301850,326.266164,326.230066,326.193815,326.156130,326.116098,326.074110,326.031960,325.990209,325.948795,325.907198,325.865668,325.823748,325.782254,325.744084,325.708276,325.673548,325.639782,325.607861,325.577536,325.549021,325.523018,325.501550,325.486011,325.473679,325.462223,325.453327,325.446548,325.442141
49,325.749815,325.756643,325.769284,325.783733,325.798967,325.814409,325.830196,325.847812,325.869093,325.894949,325.924677,325.958853,325.997848,326.038254,326.077311,326.116928,326.159351,326.202527,326.242957,326.279364,326.309556,326.334290,326.354553,326.372900,326.393334,326.410249,326.419198,326.419540,326.412209,326.397343,326.376364,326.355591,326.336505,326.313224,326.285014,326.253105,326.218898,326.183087,326.146005,326.107964,326.068077,326.027033,325.985870,325.944072,325.901966,325.860814,325.820275,325.779550,325.739362,325.701379,325.664664,325.629653,325.595918,325.562869,325.530710,325.501815,325.477192,325.457829,325.443632,325.431221,325.419331,325.409147,325.400235,325.394554
50,325.653013,325.659057,325.671026,325.684858,325.699624,325.715029,325.731159,325.748767,325.768874,325.793747,325.823785,325.859004,325.899325,325.942026,325.984042,326.027037,326.073539,326.121835,326.166400,326.205170,326.236770,326.262507,326.284275,326.304127,326.324147,326.340698,326.349905,326.351623,326.346418,326.334837,326.318260,326.300483,326.282340,326.260526,326.234427,326.204700,326.172032,326.136906,326.099931,326.061979,326.022622,325.982555,325.941505,325.898641,325.855169,325.814077,325.773954,325.733998,325.694837,325.657722,325.621473,325.586482,325.551959,325.518282,325.486762,325.459091,325.436019,325.417722,325.403090,325.389082,325.375990,325.364115,325.353519,325.347079
51,325.557769,325.562879,325.573395,325.586103,325.600404,325.615881,325.632417,325.650600,325.671576,325.697191,325.727957,325.763793,325.804384,325.848396,325.893963,325.941569,325.992400,326.044436,326.091629,326.132437,326.165821,326.192625,326.215252,326.235457,326.254079,326.269388,326.278690,326.281558,326.278730,326.270813,326.258865,326.244421,326.227750,326.207718,326.183825,326.156163,326.124997,326.090773,326.054442,326.017072,325.978269,325.938294,325.896959,325.853575,325.809781,325.768447,325.728256,325.688769,325.650663,325.614361,325.578749,325.543748,325.509602,325.477173,325.447491,325.421111,325.398710,325.379750,325.362808,325.346319,325.331734,325.317929,325.306061,325.299466
52,325.466354,325.470570,325.479499,325.490949,325.504519,325.519999,325.537340,325.556950,325.579721,325.606725,325.638476,325.675043,325.716370,325.762000,325.811093,325.862738,325.916793,325.970576,326.018858,326.061025,326.095934,326.123690,326.146391,326.166162,326.183787,326.198269,326.207878,326.211705,326.210848,326.206009,326.198018,326.187160,326.172992,326.155078,326.133107,326.107086,326.077464,326.044506,326.008873,325.971833,325.933265,325.893126,325.851403,325.807891,325.764340,325.722043,325.680657,325.640856,325.603849,325.569126,325.535129,325.501224,325.468821,325.438701,325.410198,325.383908,325.360810,325.340285,325.321928,325.304914,325.289322,325.273227,325.259305,325.252426
53,325.380866,325.384493,325.392486,325.403213,325.416256,325.431769,325.449849,325.470709,325.494901,325.523070,325.555746,325.593153,325.635523,325.683059,325.735356,325.789911,325.845734,325.900058,325.948494,325.990965,326.026718,326.055246,326.078076,326.097624,326.114662,326.128771,326.138825,326.143746,326.144509,326.142047,326.137183,326.129582,326.118194,326.102387,326.081948,326.057292,326.028984,325.997423,325.963059,325.926735,325.888072,325.847557,325.805267,325.761480,325.717542,325.673701,325.630404,325.589980,325.554522,325.522401,325.491012,325.459477,325.428572,325.399232,325.370755,325.344261,325.320734,325.299826,325.281415,325.264552,325.248051,325.230685,325.214875,325.207331
54,325.302308,325.305592,325.313026,325.323283,325.336049,325.351690,325.370355,325.392117,325.417322,325.446380,325.479776,325.517844,325.560928,325.609511,325.663347,325.719410,325.776207,325.830735,325.879367,325.922170,325.958656,325.987895,326.011320,326.031019,326.047624,326.061234,326.071340,326.077344,326.079753,326.079234,326.076442,326.071289,326.062623,326.049396,326.030724,326.007509,325.980624,325.950380,325.917393,325.882344,325.844132,325.803068,325.759427,325.714492,325.669537,325.623881,325.578670,325.537733,325.503228,325.473478,325.445056,325.416217,325.386802,325.358208,325.330445,325.304934,325.282154,325.261904,325.243138,325.224855,325.206685,325.188097,325.171234,325.163334
55,325.231099,325.234092,325.241060,325.251039,325.263867,325.279747,325.298810,325.321172,325.347065,325.376743,325.410620,325.449025,325.492249,325.540572,325.593750,325.649959,325.707297,325.761697,325.810712,325.854402,325.891841,325.922227,325.946749,325.966642,325.982971,325.996050,326.005595,326.011870,326.015255,326.016003,326.014906,326.012201,326.006279,325.995813,325.979401,325.958094,325.932944,325.904305,325.872619,325.838383,325.800513,325.758999,325.714538,325.668279,325.621265,325.573945,325.528192,325.487464,325.453097,325.424421,325.398785,325.372432,325.345009,325.318418,325.292911,325.268948,325.246314,325.224995,325.204453,325.184333,325.164646,325.144596,325.127564,325.119924
56,325.167720,325.170539,325.177240,325.187082,325.200001,325.216074,325.235405,325.258123,325.284410,325.314468,325.348598,325.387067,325.430105,325.477851,325.530060,325.585597,325.642080,325.695682,325.744929,325.789637,325.828278,325.859913,325.884948,325.904914,325.920847,325.932980,325.941292,325.946799,325.950415,325.952091,325.952639,325.952343,325.949359,325.941919,325.928311,325.909470,325.886364,325.859500,325.829059,325.795363,325.757621,325.716021,325.671618,325.624092,325.574744,325.526627,325.481550,325.441345,325.406926,325.378335,325.353803,325.329225,325.304216,325.279695,325.255593,325.231975,325.208864,325.186513,325.164688,325.143431,325.122361,325.101393,325.084988,325.077921
57,325.112342,325.115083,325.121662,325.131444,325.144410,325.160603,325.180106,325.203027,325.229513,325.259736,325.293906,325.332238,325.374922,325.422067,325.473523,325.528196,325.583009,325.635428,325.685132,325.730656,325.769920,325.802082,325.827334,325.847449,325.862393,325.872497,325.878823,325.883055,325.886543,325.889130,325.891165,325.892920,325.892944,325.888921,325.878498,325.862560,325.841725,325.816500,325.787309,325.754730,325.718349,325.677626,325.633117,325.584181,325.533580,325.485338,325.440602,325.400398,325.365500,325.335968,325.310559,325.286418,325.262812,325.239657,325.216331,325.192764,325.169360,325.146767,325.124073,325.101840,325.079990,325.059699,325.044612,325.038212
58,325.064982,325.067688,325.074213,325.083970,325.096962,325.113223,325.132818,325.155836,325.182389,325.212612,325.246658,325.284688,325.326855,325.373267,325.423767,325.476993,325.529578,325.580370,325.630551,325.677350,325.717147,325.749491,325.774951,325.794975,325.808856,325.816646,325.820689,325.823305,325.826105,325.829238,325.832677,325.836394,325.839416,325.839018,325.831977,325.819019,325.800615,325.777056,325.749017,325.717542,325.682658,325.643154,325.598728,325.549500,325.499092,325.451075,325.405904,325.365103,325.329595,325.299501,325.273625,325.248839,325.224376,325.200733,325.176900,325.152732,325.128676,325.105392,325.082111,325.059624,325.038328,325.020131,325.007146,325.001650
59,325.025607,325.028298,325.034799,325.044546,325.057549,325.073841,325.093472,325.116510,325.143038,325.173154,325.206960,325.244561,325.286052,325.331492,325.380705,325.432203,325.482868,325.532698,325.583175,325.630413,325.670124,325.702213,325.727528,325.747750,325.761519,325.768658,325.771540,325.772623,325.774639,325.778081,325.782707,325.788193,325.793488,325.795785,325.791458,325.780799,325.764620,325.742830,325.715777,325.684751,325.650340,325.611921,325.568285,325.520303,325.471482,325.424021,325.377522,325.335391,325.299057,325.268588,325.242409,325.216515,325.190438,325.164817,325.138571,325.112494,325.087498,325.063737,325.040942,325.019769,325.000716,324.985099,324.974102,324.969432
60,324.994173,324.996857,325.003347,325.013088,325.026093,325.042391,325.062021,325.085033,325.111484,325.141434,325.174942,325.212052,325.252784,325.297099,325.344706,325.394233,325.443385,325.492862,325.543312,325.589982,325.628902,325.659907,325.684463,325.705220,325.719946,325.727967,325.730949,325.731371,325.733234,325.737257,325.743058,325.750199,325.757081,325.760685,325.757763,325.748350,325.733435,325.712713,325.686420,325.655628,325.621688,325.584853,325.543841,325.498336,325.450867,325.402914,325.354623,325.310899,325.273191,325.241192,325.213159,325.185613,325.157923,325.130499,325.102925,325.076364,325.051453,325.028147,325.006483,324.986890,324.969873,324.956212,324.946663,324.942613
61,324.970638,324.973319,324.979803,324.989538,325.002540,325.018832,325.038442,325.061408,325.087762,325.117537,325.150746,325.187380,325.227382,325.270598,325.316647,325.364372,325.412256,325.460995,325.510413,325.555831,325.593564,325.623219,325.646856,325.667695,325.683471,325.692664,325.696726,325.698438,325.701375,325.706302,325.712955,325.720911,325.728470,325.732608,325.730455,325.721770,325.707334,325.687029,325.661181,325.631038,325.598293,325.563353,325.525016,325.481692,325.434921,325.385698,325.336299,325.291537,325.252323,325.218025,325.187247,325.157969,325.129406,325.101526,325.074254,325.048249,325.023873,325.001258,324.980586,324.962199,324.946541,324.934158,324.925575,324.921947
62,324.954968,324.957647,324.964127,324.973858,324.986855,325.003136,325.022725,325.045645,325.071916,325.101545,325.134513,325.170764,325.210171,325.252492,325.297274,325.343605,325.390427,325.437783,325.484946,325.528529,325.565170,325.594399,325.618117,325.638487,325.654340,325.664578,325.670670,325.674819,325.679258,325.684888,325.691743,325.699517,325.707096,325.711544,325.709793,325.701364,325.686610,325.665852,325.640014,325.610681,325.579276,325.546184,325.509898,325.468186,325.421657,325.371840,325.322717,325.277828,325.237718,325.201857,325.169270,325.138793,325.109708,325.081745,325.054867,325.029339,325.005429,324.983350,324.963346,324.945737,324.930912,324.919299,324.911299,324.907928
63,324.948491,324.951169,324.957648,324.967378,324.980371,324.996647,325.016225,325.039123,325.065355,325.094915,325.127772,325.163846,325.202978,325.244882,325.289075,325.334773,325.381082,325.427611,325.473315,325.515626,325.551770,325.581240,325.605385,325.625557,325.641327,325.652164,325.659375,325.664705,325.669850,325.675743,325.682569,325.690035,325.697200,325.701358,325.699607,325.691301,325.676387,325.655315,325.629565,325.600718,325.569823,325.537275,325.501698,325.460643,325.414259,325.364875,325.316538,325.271891,325.231516,325.195093,325.161857,325.130905,325.101588,325.073588,325.046840,325.021502,324.997797,324.975952,324.956225,324.938930,324.924433,324.913119,324.905347,324.902076
