workload,signal_path,region,width,toggle_count,value_change_count,time_steps,last_time_ps,normalized_activity
thermal_smoke,TestDriver.testHarness.chiptop0.system.plic_domain.plic.monitor.watchdog[31:0],non_gemmini_context,32,232,109,2084,1000000,0.0034788867562380037
thermal_smoke,TestDriver.testHarness.chiptop0.system.tile_prci_domain.buffer.monitor.watchdog[31:0],pe_array,32,232,109,2084,1000000,0.0034788867562380037
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.wrapped_error_device.buffer.monitor.watchdog[31:0],pe_array,32,231,109,2084,1000000,0.003463891554702495
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.wrapped_error_device.buffer.monitor.watchdog_1[31:0],pe_array,32,231,109,2084,1000000,0.003463891554702495
thermal_smoke,TestDriver.testHarness.chiptop0.system.chipyard_prcictrl_domain.fragmenter.monitor.watchdog[31:0],non_gemmini_context,32,231,109,2084,1000000,0.003463891554702495
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.atomics.monitor.watchdog_1[31:0],tl_soc_glue,32,231,109,2084,1000000,0.003463891554702495
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.coupler_to_device_named_uart_0.fragmenter.monitor.watchdog_1[31:0],tl_soc_glue,32,231,109,2084,1000000,0.003463891554702495
thermal_smoke,TestDriver.testHarness.chiptop0.system.tile_prci_domain.buffer.monitor.watchdog_1[31:0],pe_array,32,231,109,2084,1000000,0.003463891554702495
thermal_smoke,TestDriver.testHarness.chiptop0.system.bank.buffer.monitor.watchdog_1[31:0],non_gemmini_context,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.auto_bus_xing_in_d_bits_data[63:0],tl_soc_glue,64,230,10,2084,1000000,0.0017244481765834932
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.atomics.auto_out_d_bits_data[63:0],tl_soc_glue,64,230,10,2084,1000000,0.0017244481765834932
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_clint.fragmenter.monitor.watchdog[31:0],tl_soc_glue,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_clint.fragmenter.monitor.watchdog_1[31:0],tl_soc_glue,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.coupler_to_prci_ctrl.buffer.monitor.watchdog[31:0],tl_soc_glue,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.cbus.in_xbar.monitor_1.watchdog_1[31:0],tl_soc_glue,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.coh_wrapper.InclusiveCache_inner_TLBuffer.monitor.watchdog_1[31:0],pe_array,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.mbus.picker.monitor_1.watchdog_1[31:0],tl_soc_glue,32,230,109,2084,1000000,0.0034488963531669864
thermal_smoke,TestDriver.testHarness.chiptop0.system.pbus.atomics.monitor.watchdog[31:0],tl_soc_glue,32,230,109,2084,1000000,0.0034488963531669864
