workload,signal_path,region,width,toggle_count,value_change_count,candidate_start_ps,candidate_end_ps,refined_start_ps,refined_end_ps,time_steps,last_time_ps,normalized_activity
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.reservation_station.cntr_value[20:0],gemmini_other,21,1030328,515162,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,0.023809500700862588
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm_in_q_1.ram_ext.W0_data[624:0],scratchpad,625,27283,517,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.1183913099602165e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.nodeOut_a_q.ram_ext.W0_data[191:0],scratchpad,192,20881,532,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,5.277693257849354e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.nodeOut_a_q.ram_ext.R0_data[191:0],scratchpad,192,13618,492,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.4419628746416595e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.reader.io_resp_bits_data[511:0],scratchpad,512,13556,517,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.2848596176561079e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_1.nodeOut_a_q.ram_ext.R0_data[190:0],scratchpad,191,12823,307,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.2579945655441256e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.tlb_arb.io_in_2_bits_tl_a_data[127:0],scratchpad,128,11872,307,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.50098948976492e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.tlb_arb.io_out_bits_tl_a_data[127:0],scratchpad,128,11872,307,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.50098948976492e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.auto_in_a_bits_data[127:0],scratchpad,128,11872,307,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.50098948976492e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.io_srams_write_0_data[127:0],scratchpad,128,11856,304,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.494923466193808e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.auto_spad_id_out_a_bits_data[127:0],scratchpad,128,11562,308,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.3834602830746293e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_1.auto_out_a_bits_data[127:0],scratchpad,128,11518,307,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.366778718254072e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.tlb_q.ram[335:0],scratchpad,336,10651,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.538314691807411e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_1.nodeOut_a_q.ram_ext.W0_data[190:0],scratchpad,191,10651,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.706145217001519e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.translate_q.ram[335:0],scratchpad,336,10651,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.538314691807411e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_mems_0.mem.mem.W0_data[511:0],scratchpad,512,10248,271,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.713220243242692e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.norm_unit_passthru_q.ram_ext.R0_data[549:0],scratchpad,550,9752,259,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,8.604488998615535e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.io_req_bits_data[511:0],scratchpad,512,9681,256,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.175808467489511e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.norm_unit_passthru_q.ram_ext.W0_data[549:0],scratchpad,550,9669,256,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,8.531255550411568e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_mems_0.mem.mem.R0_data[511:0],scratchpad,512,9659,256,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.154956511463814e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.fullAccWriteData[511:0],scratchpad,512,9624,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.121782945059296e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writeData_bits[511:0],scratchpad,512,9624,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.121782945059296e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.data_blocks_0[127:0],scratchpad,128,9624,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.6487131780237186e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.data_single_block[511:0],scratchpad,512,9624,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.121782945059296e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.data[511:0],scratchpad,512,9624,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.121782945059296e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.writer.shadow_retry_a.io_enq_bits_tl_a_data[127:0],scratchpad,128,9624,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.6487131780237186e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_1.auto_in_a_bits_data[127:0],scratchpad,128,9624,255,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.6487131780237186e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.dataA_unpadded[127:0],gemmini_other,128,8848,1071,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.3545110348247987e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.raw_cmd_q.ram_ext.W0_data[273:0],gemmini_other,274,8653,285,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5325343638198537e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.cmd_q.ram_ext.W0_data[273:0],controller,274,8653,285,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5325343638198537e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.cmd_q.ram_ext.R0_data[273:0],controller,274,8653,285,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5325343638198537e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod_1.cmd_q.ram_ext.W0_data[273:0],controller,274,8653,285,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5325343638198537e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod_1.cmd_q.ram_ext.R0_data[273:0],controller,274,8653,285,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5325343638198537e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.unrolled_cmd_q.ram_ext.W0_data[273:0],gemmini_other,274,8653,285,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5325343638198537e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.dataB_unpadded[127:0],gemmini_other,128,8652,1066,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.28020224607868e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.unrolled_cmd_q.ram_ext.R0_data[273:0],gemmini_other,274,8641,282,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5304090416927486e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.io_srams_read_0_resp_bits_data[127:0],scratchpad,128,8635,1065,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.273757096034374e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.ex_read_pipe.ram_ext.R0_data[128:0],scratchpad,129,8635,1065,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.248379134049611e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.io_srams_read_3_resp_bits_data[127:0],scratchpad,128,8592,1065,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.2574546576870105e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.ex_read_pipe_3.ram_ext.R0_data[128:0],scratchpad,129,8592,1065,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.232203071193313e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.dma_read_pipe_3.ram_ext.W0_data[128:0],scratchpad,129,8371,1066,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.149065631862107e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.dma_read_pipe.ram_ext.W0_data[128:0],scratchpad,129,8362,1067,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.145679944287533e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.dma_read_pipe_3.io_enq_bits_data[127:0],scratchpad,128,8287,1024,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.141821083362693e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.spad_mems_3.mem.RW0_rdata[127:0],scratchpad,128,8287,1024,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.141821083362693e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.dma_read_pipe.io_enq_bits_data[127:0],scratchpad,128,8278,1025,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.138408945103943e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.spad_mems_0.mem.RW0_rdata[127:0],scratchpad,128,8278,1025,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.138408945103943e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.pipeline_stall_counter[31:0],gemmini_other,32,5997,3159,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,9.094485838989294e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.nodeOut_a_q.ram_ext.Memory[0][191:0],scratchpad,192,5746,191,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.4523071433170053e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.nodeOut_a_q.ram_ext.Memory[1][191:0],scratchpad,192,5724,191,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.4467466217101528e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.nodeIn_d_q.ram_ext.W0_data[147:0],scratchpad,148,5683,830,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.863416862412329e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.nodeIn_d_q.ram_ext.R0_data[147:0],scratchpad,148,5683,830,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.863416862412329e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer.nodeIn_d_q.ram_ext.W0_data[146:0],scratchpad,147,5680,830,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.875102796403524e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm_in_q.ram_ext.W0_data[256:0],scratchpad,257,5648,517,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.0664871946969392e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.reservation_station.cycles_since_issue[15:0],gemmini_other,16,5577,3029,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,0.00016915106728045118
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_1.nodeOut_a_q.ram_ext.Memory[1][190:0],scratchpad,191,5451,127,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.384958931356237e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm_in_q.ram_ext.R0_data[256:0],scratchpad,257,5446,517,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.0283444161330614e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_1.nodeOut_a_q.ram_ext.Memory[0][190:0],scratchpad,191,5435,127,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.3808937427850208e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.io_cmd_bits_cmd_rs1[63:0],gemmini_other,64,4872,257,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.694208354807057e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.norm_unit_passthru_q.ram_ext.Memory[1][549:0],scratchpad,550,4860,127,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.288127208087726e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.norm_unit_passthru_q.ram_ext.Memory[0][549:0],scratchpad,550,4846,127,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.275774578270189e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer_2.auto_in_a_bits_mask[15:0],scratchpad,16,4752,297,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,0.00014412872004961522
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.io_cmd_bits_cmd_rs2[63:0],gemmini_other,64,4705,257,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.567580112760099e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer.nodeIn_d_q.ram_ext.R0_data[146:0],scratchpad,147,4659,517,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.538046466275355e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm.pipe_2.out_bits_data_muladder.roundRawFNToRecFN.roundAnyRawFNToRecFN.roundMask_shift[64:0],scratchpad,65,4324,94,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.2282444211061184e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.reader.beatPacker.buffer[511:0],scratchpad,512,4273,511,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,4.0500185499000805e-06
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.io_cmd_bits_rs1[63:0],gemmini_other,64,4236,254,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.211959480903672e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.io_in_bits_cmd_rs1[63:0],gemmini_other,64,4236,254,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.211959480903672e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.io_out_bits_cmd_rs1[63:0],gemmini_other,64,4236,254,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.211959480903672e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.cmd_q.io_deq_bits_cmd_rs1[63:0],controller,64,4236,254,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.211959480903672e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod_1.io_out_bits_cmd_rs1[63:0],gemmini_other,64,4236,254,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.211959480903672e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod_1.cmd_q.io_deq_bits_cmd_rs1[63:0],controller,64,4236,254,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.211959480903672e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.counters.io_in_bits_rs1[63:0],gemmini_other,64,4230,251,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.207409963225339e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.auto_spad_id_out_d_bits_data[127:0],scratchpad,128,4177,520,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5836112785333616e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer.auto_out_d_bits_data[127:0],scratchpad,128,4177,520,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5836112785333616e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.buffer.auto_in_d_bits_data[127:0],scratchpad,128,4152,517,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,1.5741331167034995e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm.pipe_3.out_bits_data_muladder.roundRawFNToRecFN.roundAnyRawFNToRecFN.roundMask_shift[64:0],scratchpad,65,4094,89,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.056529292323878e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.cmd_q.io_enq_bits_cmd_rs1[63:0],controller,64,4022,194,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.049693350376433e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.unrolled_cmd_mod.q.io_deq_bits_0_cmd_rs1[63:0],gemmini_other,64,4022,194,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,3.049693350376433e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.fire_counter[3:0],pe_array,4,3869,2063,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,0.00046938890393262737
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.transposer.counter[3:0],pe_array,4,3869,2063,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,0.00046938890393262737
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.unrolled_cmd_mod.q.io_deq_bits_1_cmd_rs1[63:0],gemmini_other,64,3852,128,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.9207903494903086e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.io_cmd_bits_rs2[63:0],gemmini_other,64,3830,283,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.9041087846697512e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.io_in_bits_cmd_rs2[63:0],gemmini_other,64,3830,283,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.9041087846697512e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.io_out_bits_cmd_rs2[63:0],gemmini_other,64,3830,283,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.9041087846697512e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.cmd_q.io_deq_bits_cmd_rs2[63:0],controller,64,3830,283,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.9041087846697512e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod_1.io_out_bits_cmd_rs2[63:0],gemmini_other,64,3830,283,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.9041087846697512e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod_1.cmd_q.io_deq_bits_cmd_rs2[63:0],controller,64,3830,283,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.9041087846697512e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.reservation_station.io_alloc_bits_cmd_rs2[63:0],gemmini_other,64,3824,280,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.8995592669914172e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm.pipe.out_bits_data_muladder.roundRawFNToRecFN.roundAnyRawFNToRecFN.roundMask_shift[64:0],scratchpad,65,3818,83,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.85047113778519e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.io_srams_read_3_req_bits_addr[11:0],gemmini_other,12,3730,1702,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,0.0001508417861349789
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm.pipe_1.out_bits_data_muladder.roundRawFNToRecFN.roundAnyRawFNToRecFN.roundMask_shift[64:0],scratchpad,65,3726,81,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.781785086272294e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.cmd_q.io_enq_bits_cmd_rs2[63:0],controller,64,3684,225,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.7934038544969615e-05
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.unrolled_cmd_mod.q.io_deq_bits_0_cmd_rs2[63:0],gemmini_other,64,3684,225,9272956950,10303285500,10222791082,10238889965,2060658,10303285500,2.7934038544969615e-05
