workload,signal_path,region,width,toggle_count,value_change_count,candidate_start_ps,candidate_end_ps,refined_start_ps,refined_end_ps,time_steps,last_time_ps,normalized_activity
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_10_8.io_in_d_0[19:0],pe_array,20,44,5,0,1030328550,0,128791068,4014,1965000,0.0005480817140009965
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_15.io_in_d_0[19:0],pe_array,20,44,5,0,1030328550,0,128791068,4014,1965000,0.0005480817140009965
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_15_6.io_in_id_0[2:0],pe_array,3,44,22,0,1030328550,0,128791068,4014,1965000,0.0036538780933399765
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_14_14.io_in_id_0[2:0],pe_array,3,44,26,0,1030328550,0,128791068,4014,1965000,0.0036538780933399765
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_8_15.io_in_id_0[2:0],pe_array,3,44,24,0,1030328550,0,128791068,4014,1965000,0.0036538780933399765
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_9_15.io_in_id_0[2:0],pe_array,3,44,24,0,1030328550,0,128791068,4014,1965000,0.0036538780933399765
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_10_15.io_in_id_0[2:0],pe_array,3,44,24,0,1030328550,0,128791068,4014,1965000,0.0036538780933399765
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_0_4.io_out_b_0[19:0],pe_array,20,44,5,0,1030328550,0,128791068,4014,1965000,0.0005480817140009965
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_10_9.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,44,10,0,1030328550,0,128791068,4014,1965000,0.0013702042850024913
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_11_9.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,44,11,0,1030328550,0,128791068,4014,1965000,0.0013702042850024913
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_3_1.io_out_c_0[19:0],pe_array,20,44,5,0,1030328550,0,128791068,4014,1965000,0.0005480817140009965
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_0.tile_0_0.mac_unit.io_in_c[31:0],pe_array,32,44,4,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_5_0.io_out_b_0[19:0],pe_array,20,44,4,0,1030328550,0,128791068,4014,1965000,0.0005480817140009965
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_5_2.io_out_b_0[19:0],pe_array,20,44,5,0,1030328550,0,128791068,4014,1965000,0.0005480817140009965
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_6.tile_0_0.c2[31:0],pe_array,32,44,4,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_9.tile_0_0.c2[31:0],pe_array,32,44,7,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_4_resp_data_0_0[31:0],scratchpad,32,44,3,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_4_resp_data_1_0[31:0],scratchpad,32,44,3,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_4_resp_data_7_0[31:0],scratchpad,32,44,3,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_4_full_data_4_0[31:0],scratchpad,32,44,3,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_4_full_data_14_0[31:0],scratchpad,32,44,3,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.tlb.tlbs_0.io_resp_paddr[31:0],gemmini_other,32,44,2,0,1030328550,0,128791068,4014,1965000,0.00034255107125062283
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_90_0[7:0],pe_array,8,43,13,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_101_0[7:0],pe_array,8,43,10,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_192_0[7:0],pe_array,8,43,11,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_3_8.io_in_a_0[7:0],pe_array,8,43,12,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_5.io_in_a_0[7:0],pe_array,8,43,10,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_5_4.io_in_a_0[7:0],pe_array,8,43,10,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_7_2.io_in_a_0[7:0],pe_array,8,43,10,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_7.io_in_b_0[19:0],pe_array,20,43,5,0,1030328550,0,128791068,4014,1965000,0.0005356253114100648
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_2_8.io_in_d_0[19:0],pe_array,20,43,4,0,1030328550,0,128791068,4014,1965000,0.0005356253114100648
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_14_6.io_in_id_0[2:0],pe_array,3,43,21,0,1030328550,0,128791068,4014,1965000,0.003570835409400432
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_13_14.io_in_id_0[2:0],pe_array,3,43,25,0,1030328550,0,128791068,4014,1965000,0.003570835409400432
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_7_15.io_in_id_0[2:0],pe_array,3,43,23,0,1030328550,0,128791068,4014,1965000,0.003570835409400432
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_0_9.io_out_b_0[19:0],pe_array,20,43,6,0,1030328550,0,128791068,4014,1965000,0.0005356253114100648
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_11_14.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,43,9,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_12_8.tile_0_0.c1[31:0],pe_array,32,43,3,0,1030328550,0,128791068,4014,1965000,0.00033476581963129046
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_1_1.tile_0_0.c2[31:0],pe_array,32,43,3,0,1030328550,0,128791068,4014,1965000,0.00033476581963129046
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_2_0.tile_0_0.c1[31:0],pe_array,32,43,2,0,1030328550,0,128791068,4014,1965000,0.00033476581963129046
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_3_6.io_out_b_0[19:0],pe_array,20,43,4,0,1030328550,0,128791068,4014,1965000,0.0005356253114100648
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_0.tile_0_0.mac_unit.io_out_d[19:0],pe_array,20,43,5,0,1030328550,0,128791068,4014,1965000,0.0005356253114100648
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_1.tile_0_0.mac_unit.io_out_d[19:0],pe_array,20,43,6,0,1030328550,0,128791068,4014,1965000,0.0005356253114100648
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_10.tile_0_0.shift_offset[4:0],pe_array,5,43,13,0,1030328550,0,128791068,4014,1965000,0.002142501245640259
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_10.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,43,11,0,1030328550,0,128791068,4014,1965000,0.0013390632785251618
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_7.tile_0_0.c1[31:0],pe_array,32,43,3,0,1030328550,0,128791068,4014,1965000,0.00033476581963129046
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_8_2.tile_0_0.c1[31:0],pe_array,32,43,4,0,1030328550,0,128791068,4014,1965000,0.00033476581963129046
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.activated_data_e_scaled_muladder_15.mulAddRecFNToRaw_postMul.CDom_absSigSum[49:0],scratchpad,50,43,1,0,1030328550,0,128791068,4014,1965000,0.0002142501245640259
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_2_full_data_10_0[31:0],scratchpad,32,43,2,0,1030328550,0,128791068,4014,1965000,0.00033476581963129046
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.vsm.pipe.out_bits_data_muladder.mulAddRecFNToRaw_postMul.io_mulAddResult[48:0],scratchpad,49,43,2,0,1030328550,0,128791068,4014,1965000,0.0002186225760857407
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.tlb.tlbs_0.tlb.pmp.io_addr[31:0],gemmini_other,32,43,2,0,1030328550,0,128791068,4014,1965000,0.00033476581963129046
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_12_1_0[7:0],pe_array,8,42,13,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_182_0[7:0],pe_array,8,42,13,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_205_0[7:0],pe_array,8,42,11,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_264_0[7:0],pe_array,8,42,10,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_284_0[7:0],pe_array,8,42,9,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_300_0[7:0],pe_array,8,42,12,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_312_0[7:0],pe_array,8,42,12,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.out_matmul_id_RegShifted_r_7_0[2:0],pe_array,3,42,26,0,1030328550,0,128791068,4014,1965000,0.003487792725460887
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_3.io_in_a_0[7:0],pe_array,8,42,10,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_8_1.io_in_a_0[7:0],pe_array,8,42,10,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_6.io_in_b_0[19:0],pe_array,20,42,4,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_9_2.io_in_d_0[19:0],pe_array,20,42,4,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_1_4.io_in_d_0[19:0],pe_array,20,42,4,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_3_8.io_in_d_0[19:0],pe_array,20,42,4,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_9.io_in_d_0[19:0],pe_array,20,42,6,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_6_11.io_in_d_0[19:0],pe_array,20,42,5,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_15_13.io_in_id_0[2:0],pe_array,3,42,26,0,1030328550,0,128791068,4014,1965000,0.003487792725460887
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_0_9.io_in_d_0[19:0],pe_array,20,42,5,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_11_4.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,42,10,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_12_5.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,42,10,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_13_15.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,42,11,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_15_7.tile_0_0.mac_unit.io_in_b[7:0],pe_array,8,42,10,0,1030328550,0,128791068,4014,1965000,0.0013079222720478326
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_3_2.io_out_b_0[19:0],pe_array,20,42,5,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_7.tile_0_0.c1[31:0],pe_array,32,42,2,0,1030328550,0,128791068,4014,1965000,0.00032698056801195815
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_7_2.io_out_c_0[19:0],pe_array,20,42,4,0,1030328550,0,128791068,4014,1965000,0.0005231689088191331
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_8_2.tile_0_0.c2[31:0],pe_array,32,42,3,0,1030328550,0,128791068,4014,1965000,0.00032698056801195815
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_8_8.tile_0_0.c2[31:0],pe_array,32,42,5,0,1030328550,0,128791068,4014,1965000,0.00032698056801195815
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.mod.io_in_bits_cmd_rs2[63:0],gemmini_other,64,42,1,0,1030328550,0,128791068,4014,1965000,0.00016349028400597908
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_2_full_data_2_0[31:0],scratchpad,32,42,2,0,1030328550,0,128791068,4014,1965000,0.00032698056801195815
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.acc_scale_unit.pipe_out_p.stages_4_full_data_3_0[31:0],scratchpad,32,42,3,0,1030328550,0,128791068,4014,1965000,0.00032698056801195815
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.spad.io_acc_read_resp_0_bits_data_9_0[31:0],scratchpad,32,41,6,0,1030328550,0,128791068,4014,1965000,0.0003191953163926258
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_54_0[7:0],pe_array,8,41,10,0,1030328550,0,128791068,4014,1965000,0.0012767812655705031
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_65_0[7:0],pe_array,8,41,11,0,1030328550,0,128791068,4014,1965000,0.0012767812655705031
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_75_0[7:0],pe_array,8,41,10,0,1030328550,0,128791068,4014,1965000,0.0012767812655705031
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_89_0[7:0],pe_array,8,41,12,0,1030328550,0,128791068,4014,1965000,0.0012767812655705031
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_100_0[7:0],pe_array,8,41,9,0,1030328550,0,128791068,4014,1965000,0.0012767812655705031
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_149_0[7:0],pe_array,8,41,10,0,1030328550,0,128791068,4014,1965000,0.0012767812655705031
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.RegShifted_r_170_0[7:0],pe_array,8,41,12,0,1030328550,0,128791068,4014,1965000,0.0012767812655705031
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_1_9.io_in_b_0[19:0],pe_array,20,41,5,0,1030328550,0,128791068,4014,1965000,0.0005107125062282013
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_2_4.io_in_d_0[19:0],pe_array,20,41,4,0,1030328550,0,128791068,4014,1965000,0.0005107125062282013
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_4_11.io_in_d_0[19:0],pe_array,20,41,4,0,1030328550,0,128791068,4014,1965000,0.0005107125062282013
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_13_6.io_in_id_0[2:0],pe_array,3,41,20,0,1030328550,0,128791068,4014,1965000,0.003404750041521342
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_14_10.io_in_id_0[2:0],pe_array,3,41,22,0,1030328550,0,128791068,4014,1965000,0.003404750041521342
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_15_10.io_in_id_0[2:0],pe_array,3,41,22,0,1030328550,0,128791068,4014,1965000,0.003404750041521342
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_15_11.io_in_id_0[2:0],pe_array,3,41,26,0,1030328550,0,128791068,4014,1965000,0.003404750041521342
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_13_13.io_in_id_0[2:0],pe_array,3,41,25,0,1030328550,0,128791068,4014,1965000,0.003404750041521342
stage1_tiled_matmul_os_baseline_20260423,TestDriver.testHarness.chiptop0.system.tile_prci_domain.element_reset_domain_rockettile.gemmini.ex_controller.mesh.mesh.mesh_14_13.io_in_id_0[2:0],pe_array,3,41,25,0,1030328550,0,128791068,4014,1965000,0.003404750041521342
